Order_ID,Order_Date,Customer_ID,Customer_Name,Gender,Age,City,State,Product_ID,Product_Name,Category,Brand,Color,Size,Quantity,Price,Discount_Percent,Sales,Profit,Payment_Method,Inventory_Stock
ORD10719,2026-01-13,CUST1016,Customer_1719,Male,18,Hyderabad,Telangana,P016,Denim Jacket,Outerwear,DenimCo,Pink,XXL,3,3199,15,8157.45,1878.18,UPI,9
ORD10720,2025-09-26,CUST1538,Customer_1720,Female,26,Pune,Maharashtra,P016,Denim Jacket,Outerwear,DenimCo,Grey,XXL,3,3199,10,8637.3,1240.3,Net Banking,78
ORD10721,2026-02-10,CUST1239,Customer_1721,Male,28,Vijayawada,Andhra Pradesh,P003,Casual Shirt,Shirts,StyleHub,White,XXL,2,1499,5,2848.1,482.96,Debit Card,27
ORD10722,2026-08-12,CUST1136,Customer_1722,Female,36,Vijayawada,Andhra Pradesh,P017,Chinos,Trousers,OfficeLine,Green,L,5,1899,30,6646.5,2097.99,Cash,16
ORD10723,2026-05-29,CUST1330,Customer_1723,Female,43,Hyderabad,Telangana,P011,Cargo Pants,Trousers,UrbanWear,Green,S,5,1799,15,7645.75,1688.48,Debit Card,21
ORD10724,2025-06-03,CUST1554,Customer_1724,Male,40,Hyderabad,Telangana,P015,Track Pants,Sportswear,SportX,Beige,XL,1,1599,30,1119.3,147.61,UPI,39
ORD10725,2025-10-29,CUST1207,Customer_1725,Male,37,Mumbai,Maharashtra,P008,Leather Jacket,Outerwear,LeatherCraft,Beige,L,2,4599,5,8738.1,1439.61,Debit Card,99
ORD10726,2025-03-19,CUST1210,Customer_1726,Female,48,Chennai,Tamil Nadu,P013,Saree,Ethnic Wear,Heritage,Pink,S,2,3999,10,7198.2,956.59,Debit Card,60
ORD10727,2025-03-01,CUST1249,Customer_1727,Female,51,Visakhapatnam,Andhra Pradesh,P009,Sneakers,Footwear,SportX,Beige,L,3,3299,10,8907.3,2719.19,Cash,94
ORD10728,2026-09-02,CUST1207,Customer_1728,Male,33,Bengaluru,Karnataka,P017,Chinos,Trousers,OfficeLine,White,XXL,2,1899,25,2848.5,760.41,UPI,58
ORD10729,2026-12-13,CUST1518,Customer_1729,Male,42,Pune,Maharashtra,P001,Classic T-Shirt,T-Shirts,UrbanWear,Pink,M,4,799,30,2237.2,631.21,Cash,7
ORD10730,2026-09-19,CUST1099,Customer_1730,Female,30,Kolkata,West Bengal,P018,Anarkali Dress,Dresses,Elegance,Grey,L,4,3299,25,9897.0,1970.68,Cash,85
ORD10731,2025-09-06,CUST1562,Customer_1731,Male,23,Pune,Maharashtra,P007,Formal Trousers,Trousers,OfficeLine,Black,XXL,1,1999,10,1799.1,478.09,UPI,62
ORD10732,2026-05-24,CUST1374,Customer_1732,Female,31,Visakhapatnam,Andhra Pradesh,P017,Chinos,Trousers,OfficeLine,Black,L,4,1899,30,5317.2,1123.8,Credit Card,58
ORD10733,2025-04-01,CUST1129,Customer_1733,Female,57,Visakhapatnam,Andhra Pradesh,P016,Denim Jacket,Outerwear,DenimCo,Green,XXL,3,3199,20,7677.6,1510.08,UPI,33
ORD10734,2025-09-20,CUST1525,Customer_1734,Female,39,Kakinada,Andhra Pradesh,P019,Loafers,Footwear,OfficeLine,Green,S,1,2799,20,2239.2,459.27,Credit Card,8
ORD10735,2025-01-29,CUST1338,Customer_1735,Female,31,Jaipur,Rajasthan,P018,Anarkali Dress,Dresses,Elegance,Yellow,XXL,2,3299,10,5938.2,1405.72,Credit Card,36
ORD10736,2026-03-02,CUST1537,Customer_1736,Female,29,Jaipur,Rajasthan,P007,Formal Trousers,Trousers,OfficeLine,Black,XL,5,1999,0,9995.0,2062.31,UPI,13
ORD10737,2025-09-16,CUST1003,Customer_1737,Male,31,Kakinada,Andhra Pradesh,P020,Sweatshirt,Sportswear,UrbanWear,Green,L,3,1699,20,4077.6,464.06,Credit Card,48
ORD10738,2026-01-01,CUST1076,Customer_1738,Female,35,Bhubaneswar,Odisha,P002,Slim Fit Jeans,Jeans,DenimCo,Grey,XL,2,2499,30,3498.6,1073.0,Credit Card,75
ORD10739,2026-10-06,CUST1200,Customer_1739,Female,48,Delhi,Delhi,P011,Cargo Pants,Trousers,UrbanWear,Pink,XL,2,1799,10,3238.2,412.26,Cash,85
ORD10740,2025-06-30,CUST1116,Customer_1740,Female,18,Kakinada,Andhra Pradesh,P019,Loafers,Footwear,OfficeLine,Black,L,1,2799,25,2099.25,232.32,Net Banking,55
ORD10741,2025-06-28,CUST1405,Customer_1741,Male,20,Bengaluru,Karnataka,P009,Sneakers,Footwear,SportX,White,XXL,4,3299,15,11216.6,1129.58,Credit Card,7
ORD10742,2026-06-28,CUST1366,Customer_1742,Male,47,Jaipur,Rajasthan,P015,Track Pants,Sportswear,SportX,Yellow,S,3,1599,15,4077.45,921.29,UPI,69
ORD10743,2025-07-15,CUST1207,Customer_1743,Female,50,Bhubaneswar,Odisha,P003,Casual Shirt,Shirts,StyleHub,White,L,5,1499,0,7495.0,1480.05,Net Banking,29
ORD10744,2025-09-28,CUST1103,Customer_1744,Female,18,Kakinada,Andhra Pradesh,P014,Blazer,Formal Wear,OfficeLine,Beige,S,1,3499,25,2624.25,527.52,Credit Card,94
ORD10745,2026-09-27,CUST1148,Customer_1745,Male,59,Visakhapatnam,Andhra Pradesh,P004,Hoodie,Outerwear,UrbanWear,Yellow,XXL,1,2199,25,1649.25,328.63,Credit Card,43
ORD10746,2025-09-03,CUST1176,Customer_1746,Male,23,Bengaluru,Karnataka,P012,Kurta,Ethnic Wear,Heritage,Green,S,3,1899,5,5412.15,586.3,Credit Card,58
ORD10747,2026-08-07,CUST1266,Customer_1747,Female,23,Vijayawada,Andhra Pradesh,P018,Anarkali Dress,Dresses,Elegance,Black,S,1,3299,15,2804.15,576.85,Credit Card,23
ORD10748,2025-05-30,CUST1244,Customer_1748,Male,35,Kolkata,West Bengal,P002,Slim Fit Jeans,Jeans,DenimCo,Yellow,XL,2,2499,30,3498.6,1054.47,Debit Card,65
ORD10749,2026-04-11,CUST1339,Customer_1749,Male,23,Vijayawada,Andhra Pradesh,P015,Track Pants,Sportswear,SportX,Beige,M,1,1599,10,1439.1,282.46,UPI,34
ORD10750,2025-02-02,CUST1306,Customer_1750,Male,26,Chennai,Tamil Nadu,P019,Loafers,Footwear,OfficeLine,Green,S,2,2799,30,3918.6,954.86,Cash,83
ORD10751,2025-01-29,CUST1483,Customer_1751,Male,50,Visakhapatnam,Andhra Pradesh,P002,Slim Fit Jeans,Jeans,DenimCo,Grey,XXL,3,2499,20,5997.6,940.34,Net Banking,62
ORD10752,2026-12-24,CUST1391,Customer_1752,Male,43,Chennai,Tamil Nadu,P008,Leather Jacket,Outerwear,LeatherCraft,Red,S,3,4599,25,10347.75,1476.42,Net Banking,90
ORD10753,2026-10-14,CUST1522,Customer_1753,Male,57,Visakhapatnam,Andhra Pradesh,P017,Chinos,Trousers,OfficeLine,White,L,2,1899,5,3608.1,621.08,Debit Card,96
ORD10754,2025-10-28,CUST1230,Customer_1754,Female,50,Kolkata,West Bengal,P014,Blazer,Formal Wear,OfficeLine,Beige,L,5,3499,20,13996.0,4046.75,Net Banking,74
ORD10755,2025-08-27,CUST1182,Customer_1755,Female,60,Delhi,Delhi,P015,Track Pants,Sportswear,SportX,White,M,1,1599,15,1359.15,422.25,Net Banking,24
ORD10756,2026-09-18,CUST1185,Customer_1756,Female,44,Kolkata,West Bengal,P016,Denim Jacket,Outerwear,DenimCo,Yellow,M,1,3199,5,3039.05,674.86,Cash,48
ORD10757,2026-12-23,CUST1351,Customer_1757,Male,60,Delhi,Delhi,P011,Cargo Pants,Trousers,UrbanWear,Grey,M,5,1799,10,8095.5,2167.4,Credit Card,30
ORD10758,2026-07-04,CUST1436,Customer_1758,Female,32,Mumbai,Maharashtra,P017,Chinos,Trousers,OfficeLine,White,S,1,1899,25,1424.25,334.61,Credit Card,65
ORD10759,2026-12-01,CUST1170,Customer_1759,Male,36,Hyderabad,Telangana,P001,Classic T-Shirt,T-Shirts,UrbanWear,Beige,M,5,799,20,3196.0,448.93,Net Banking,38
ORD10760,2026-01-30,CUST1025,Customer_1760,Male,57,Bengaluru,Karnataka,P006,Running Shoes,Footwear,SportX,Black,L,4,3599,20,11516.8,2155.17,Cash,36
ORD10761,2025-09-14,CUST1025,Customer_1761,Male,24,Pune,Maharashtra,P010,Polo Shirt,T-Shirts,StyleHub,Green,S,1,1299,25,974.25,282.57,Net Banking,62
ORD10762,2026-03-03,CUST1460,Customer_1762,Male,49,Chennai,Tamil Nadu,P006,Running Shoes,Footwear,SportX,Blue,M,5,3599,25,13496.25,2370.45,Debit Card,20
ORD10763,2026-06-10,CUST1400,Customer_1763,Male,53,Kolkata,West Bengal,P009,Sneakers,Footwear,SportX,Blue,M,2,3299,5,6268.1,1585.29,Net Banking,37
ORD10764,2026-09-12,CUST1179,Customer_1764,Male,20,Jaipur,Rajasthan,P014,Blazer,Formal Wear,OfficeLine,Yellow,XL,1,3499,20,2799.2,638.59,Cash,76
ORD10765,2025-10-30,CUST1452,Customer_1765,Female,46,Kakinada,Andhra Pradesh,P003,Casual Shirt,Shirts,StyleHub,Grey,XL,4,1499,25,4497.0,1353.18,Cash,91
ORD10766,2026-04-21,CUST1219,Customer_1766,Male,53,Pune,Maharashtra,P006,Running Shoes,Footwear,SportX,Red,XL,5,3599,20,14396.0,2759.24,UPI,12
ORD10767,2025-11-08,CUST1572,Customer_1767,Male,36,Jaipur,Rajasthan,P017,Chinos,Trousers,OfficeLine,Red,XL,1,1899,25,1424.25,419.57,UPI,84
ORD10768,2026-08-24,CUST1019,Customer_1768,Female,43,Vijayawada,Andhra Pradesh,P001,Classic T-Shirt,T-Shirts,UrbanWear,Black,XL,2,799,20,1278.4,408.25,Debit Card,70
ORD10769,2026-03-05,CUST1498,Customer_1769,Male,27,Delhi,Delhi,P006,Running Shoes,Footwear,SportX,Pink,XL,2,3599,25,5398.5,796.86,Net Banking,80
ORD10770,2026-04-29,CUST1052,Customer_1770,Male,26,Kakinada,Andhra Pradesh,P020,Sweatshirt,Sportswear,UrbanWear,Red,L,1,1699,5,1614.05,438.06,Credit Card,94
ORD10771,2025-01-05,CUST1279,Customer_1771,Male,36,Bengaluru,Karnataka,P005,Summer Dress,Dresses,Elegance,Grey,L,3,2999,15,7647.45,2410.79,Credit Card,34
ORD10772,2026-01-13,CUST1410,Customer_1772,Male,26,Delhi,Delhi,P006,Running Shoes,Footwear,SportX,Grey,M,2,3599,10,6478.2,706.02,Cash,19
ORD10773,2025-04-27,CUST1099,Customer_1773,Female,27,Delhi,Delhi,P003,Casual Shirt,Shirts,StyleHub,Green,XXL,3,1499,10,4047.3,720.52,Net Banking,30
ORD10774,2026-05-27,CUST1437,Customer_1774,Male,38,Hyderabad,Telangana,P003,Casual Shirt,Shirts,StyleHub,Red,S,4,1499,20,4796.8,678.85,UPI,97
ORD10775,2026-12-31,CUST1294,Customer_1775,Female,51,Bengaluru,Karnataka,P010,Polo Shirt,T-Shirts,StyleHub,Black,S,1,1299,0,1299.0,239.87,Net Banking,94
ORD10776,2026-04-17,CUST1557,Customer_1776,Male,43,Bhubaneswar,Odisha,P003,Casual Shirt,Shirts,StyleHub,Black,M,4,1499,30,4197.2,1174.48,UPI,47
ORD10777,2025-07-14,CUST1056,Customer_1777,Female,53,Chennai,Tamil Nadu,P017,Chinos,Trousers,OfficeLine,Green,M,4,1899,10,6836.4,1784.08,UPI,95
ORD10778,2025-04-27,CUST1492,Customer_1778,Male,49,Vijayawada,Andhra Pradesh,P016,Denim Jacket,Outerwear,DenimCo,Blue,XXL,1,3199,0,3199.0,891.28,Debit Card,30
ORD10779,2026-04-30,CUST1268,Customer_1779,Male,18,Bengaluru,Karnataka,P005,Summer Dress,Dresses,Elegance,Black,L,5,2999,10,13495.5,2945.09,Debit Card,76
ORD10780,2025-05-09,CUST1107,Customer_1780,Male,45,Bhubaneswar,Odisha,P018,Anarkali Dress,Dresses,Elegance,Red,S,1,3299,30,2309.3,500.4,UPI,11
ORD10781,2026-07-03,CUST1444,Customer_1781,Male,20,Vijayawada,Andhra Pradesh,P013,Saree,Ethnic Wear,Heritage,Blue,XXL,4,3999,20,12796.8,1578.71,UPI,81
ORD10782,2025-09-29,CUST1380,Customer_1782,Female,20,Mumbai,Maharashtra,P010,Polo Shirt,T-Shirts,StyleHub,Grey,XXL,1,1299,30,909.3,110.26,Cash,24
ORD10783,2025-03-12,CUST1271,Customer_1783,Female,42,Vijayawada,Andhra Pradesh,P019,Loafers,Footwear,OfficeLine,Grey,XXL,4,2799,0,11196.0,1635.86,Cash,7
ORD10784,2025-01-23,CUST1531,Customer_1784,Male,57,Bengaluru,Karnataka,P002,Slim Fit Jeans,Jeans,DenimCo,Yellow,XXL,1,2499,10,2249.1,406.08,Net Banking,18
ORD10785,2026-10-31,CUST1398,Customer_1785,Female,28,Delhi,Delhi,P013,Saree,Ethnic Wear,Heritage,Pink,M,3,3999,20,9597.6,1619.83,Debit Card,87
ORD10786,2025-06-16,CUST1015,Customer_1786,Female,28,Bhubaneswar,Odisha,P008,Leather Jacket,Outerwear,LeatherCraft,Pink,S,2,4599,30,6438.6,1077.67,Cash,53
ORD10787,2026-01-22,CUST1218,Customer_1787,Male,25,Pune,Maharashtra,P013,Saree,Ethnic Wear,Heritage,Green,L,1,3999,15,3399.15,994.18,Net Banking,80
ORD10788,2025-03-05,CUST1281,Customer_1788,Female,32,Vijayawada,Andhra Pradesh,P004,Hoodie,Outerwear,UrbanWear,Red,S,3,2199,15,5607.45,1223.44,Credit Card,99
ORD10789,2026-03-28,CUST1343,Customer_1789,Female,37,Kakinada,Andhra Pradesh,P013,Saree,Ethnic Wear,Heritage,Blue,M,1,3999,15,3399.15,448.78,Credit Card,46
ORD10790,2026-11-11,CUST1184,Customer_1790,Male,26,Hyderabad,Telangana,P010,Polo Shirt,T-Shirts,StyleHub,White,XXL,4,1299,0,5196.0,1565.84,Net Banking,82
ORD10791,2026-09-04,CUST1209,Customer_1791,Male,54,Jaipur,Rajasthan,P015,Track Pants,Sportswear,SportX,Red,XL,2,1599,15,2718.3,582.09,Debit Card,33
ORD10792,2025-03-09,CUST1578,Customer_1792,Female,41,Bengaluru,Karnataka,P005,Summer Dress,Dresses,Elegance,Black,L,4,2999,15,10196.6,1022.02,Debit Card,62
ORD10793,2026-06-02,CUST1374,Customer_1793,Female,46,Hyderabad,Telangana,P001,Classic T-Shirt,T-Shirts,UrbanWear,White,L,3,799,20,1917.6,601.64,Net Banking,32
ORD10794,2025-06-17,CUST1398,Customer_1794,Male,55,Bengaluru,Karnataka,P020,Sweatshirt,Sportswear,UrbanWear,Pink,M,1,1699,10,1529.1,212.15,Debit Card,36
ORD10795,2025-07-09,CUST1219,Customer_1795,Female,22,Vijayawada,Andhra Pradesh,P007,Formal Trousers,Trousers,OfficeLine,Blue,S,4,1999,10,7196.4,2191.13,Net Banking,94
ORD10796,2026-06-22,CUST1117,Customer_1796,Female,55,Pune,Maharashtra,P016,Denim Jacket,Outerwear,DenimCo,Black,S,2,3199,20,5118.4,687.69,Net Banking,6
ORD10797,2025-01-04,CUST1077,Customer_1797,Male,60,Jaipur,Rajasthan,P014,Blazer,Formal Wear,OfficeLine,Grey,XL,3,3499,10,9447.3,1622.27,Credit Card,86
ORD10798,2026-03-10,CUST1195,Customer_1798,Female,48,Delhi,Delhi,P015,Track Pants,Sportswear,SportX,Yellow,XL,4,1599,15,5436.6,1003.62,Debit Card,96
ORD10799,2026-11-19,CUST1369,Customer_1799,Male,36,Hyderabad,Telangana,P005,Summer Dress,Dresses,Elegance,Grey,XL,3,2999,0,8997.0,1868.64,Credit Card,61
ORD10800,2026-05-10,CUST1550,Customer_1800,Male,35,Mumbai,Maharashtra,P012,Kurta,Ethnic Wear,Heritage,White,L,1,1899,30,1329.3,318.22,Debit Card,50
ORD10801,2025-11-26,CUST1547,Customer_1801,Female,41,Visakhapatnam,Andhra Pradesh,P020,Sweatshirt,Sportswear,UrbanWear,Red,L,3,1699,10,4587.3,1364.27,UPI,10
ORD10802,2026-03-18,CUST1029,Customer_1802,Male,48,Chennai,Tamil Nadu,P010,Polo Shirt,T-Shirts,StyleHub,Pink,M,3,1299,15,3312.45,847.95,Net Banking,67
ORD10803,2025-03-03,CUST1502,Customer_1803,Female,44,Kakinada,Andhra Pradesh,P009,Sneakers,Footwear,SportX,Beige,S,4,3299,30,9237.2,1818.8,Cash,47
ORD10804,2026-11-08,CUST1007,Customer_1804,Female,44,Pune,Maharashtra,P006,Running Shoes,Footwear,SportX,Red,XL,2,3599,15,6118.3,1439.05,Cash,78
ORD10805,2026-06-14,CUST1108,Customer_1805,Female,36,Hyderabad,Telangana,P002,Slim Fit Jeans,Jeans,DenimCo,White,S,1,2499,20,1999.2,385.21,Net Banking,15
ORD10806,2025-12-24,CUST1029,Customer_1806,Male,42,Hyderabad,Telangana,P009,Sneakers,Footwear,SportX,White,M,4,3299,15,11216.6,2877.16,UPI,81
ORD10807,2026-08-23,CUST1137,Customer_1807,Female,42,Bengaluru,Karnataka,P013,Saree,Ethnic Wear,Heritage,Pink,S,4,3999,0,15996.0,3791.01,Net Banking,46
ORD10808,2026-06-20,CUST1355,Customer_1808,Male,33,Jaipur,Rajasthan,P006,Running Shoes,Footwear,SportX,Red,M,1,3599,30,2519.3,498.51,Net Banking,24
ORD10809,2026-07-26,CUST1449,Customer_1809,Female,35,Kolkata,West Bengal,P015,Track Pants,Sportswear,SportX,Green,S,5,1599,25,5996.25,775.42,Credit Card,55
ORD10810,2026-11-24,CUST1155,Customer_1810,Female,56,Kakinada,Andhra Pradesh,P003,Casual Shirt,Shirts,StyleHub,Red,XL,1,1499,0,1499.0,379.44,Cash,84
ORD10811,2026-04-06,CUST1330,Customer_1811,Male,40,Jaipur,Rajasthan,P020,Sweatshirt,Sportswear,UrbanWear,Grey,XXL,4,1699,20,5436.8,976.29,Debit Card,20
ORD10812,2026-09-05,CUST1521,Customer_1812,Female,34,Kolkata,West Bengal,P020,Sweatshirt,Sportswear,UrbanWear,Pink,S,3,1699,10,4587.3,832.19,Cash,61
ORD10813,2026-04-14,CUST1118,Customer_1813,Female,51,Visakhapatnam,Andhra Pradesh,P018,Anarkali Dress,Dresses,Elegance,Black,XXL,3,3299,25,7422.75,856.32,Credit Card,57
ORD10814,2025-05-01,CUST1450,Customer_1814,Male,30,Mumbai,Maharashtra,P002,Slim Fit Jeans,Jeans,DenimCo,White,S,1,2499,5,2374.05,684.28,Debit Card,91
ORD10815,2025-02-02,CUST1059,Customer_1815,Female,20,Visakhapatnam,Andhra Pradesh,P014,Blazer,Formal Wear,OfficeLine,Beige,XL,5,3499,20,13996.0,3935.79,Cash,56
ORD10816,2026-07-21,CUST1035,Customer_1816,Female,44,Jaipur,Rajasthan,P002,Slim Fit Jeans,Jeans,DenimCo,Green,XL,3,2499,25,5622.75,1600.5,Net Banking,57
ORD10817,2025-10-21,CUST1119,Customer_1817,Female,53,Delhi,Delhi,P007,Formal Trousers,Trousers,OfficeLine,Blue,XXL,5,1999,30,6996.5,859.95,UPI,14
ORD10818,2025-08-14,CUST1042,Customer_1818,Female,56,Kolkata,West Bengal,P020,Sweatshirt,Sportswear,UrbanWear,Beige,XXL,1,1699,25,1274.25,145.47,Cash,89
ORD10819,2025-08-16,CUST1180,Customer_1819,Male,29,Hyderabad,Telangana,P016,Denim Jacket,Outerwear,DenimCo,Grey,XXL,4,3199,30,8957.2,2681.69,UPI,70
ORD10820,2026-10-26,CUST1368,Customer_1820,Female,46,Vijayawada,Andhra Pradesh,P016,Denim Jacket,Outerwear,DenimCo,Black,XXL,5,3199,25,11996.25,3712.9,UPI,41
ORD10821,2025-08-13,CUST1539,Customer_1821,Male,47,Pune,Maharashtra,P005,Summer Dress,Dresses,Elegance,Green,S,4,2999,0,11996.0,3278.57,UPI,22
ORD10822,2025-06-18,CUST1023,Customer_1822,Female,34,Bhubaneswar,Odisha,P019,Loafers,Footwear,OfficeLine,Blue,XL,5,2799,10,12595.5,3940.26,Credit Card,77
ORD10823,2026-07-01,CUST1296,Customer_1823,Male,28,Pune,Maharashtra,P004,Hoodie,Outerwear,UrbanWear,Black,S,1,2199,10,1979.1,260.12,Cash,12
ORD10824,2026-08-23,CUST1282,Customer_1824,Female,35,Delhi,Delhi,P005,Summer Dress,Dresses,Elegance,Beige,M,5,2999,10,13495.5,4116.14,Net Banking,64
ORD10825,2025-04-26,CUST1526,Customer_1825,Female,28,Delhi,Delhi,P013,Saree,Ethnic Wear,Heritage,Beige,L,2,3999,25,5998.5,1657.32,Credit Card,26
ORD10826,2025-09-22,CUST1435,Customer_1826,Female,21,Delhi,Delhi,P008,Leather Jacket,Outerwear,LeatherCraft,Red,XXL,1,4599,20,3679.2,812.28,Net Banking,100
ORD10827,2025-03-07,CUST1443,Customer_1827,Female,55,Jaipur,Rajasthan,P004,Hoodie,Outerwear,UrbanWear,Beige,XXL,3,2199,0,6597.0,1013.2,Cash,82
ORD10828,2025-09-05,CUST1080,Customer_1828,Male,22,Kolkata,West Bengal,P020,Sweatshirt,Sportswear,UrbanWear,Beige,XL,3,1699,25,3822.75,963.16,UPI,65
ORD10829,2026-02-21,CUST1238,Customer_1829,Female,35,Jaipur,Rajasthan,P014,Blazer,Formal Wear,OfficeLine,Pink,XL,3,3499,20,8397.6,2058.33,Cash,77
ORD10830,2026-10-04,CUST1424,Customer_1830,Female,53,Mumbai,Maharashtra,P015,Track Pants,Sportswear,SportX,Red,S,3,1599,20,3837.6,997.46,Credit Card,77
ORD10831,2026-01-06,CUST1430,Customer_1831,Male,40,Visakhapatnam,Andhra Pradesh,P017,Chinos,Trousers,OfficeLine,Grey,XL,3,1899,25,4272.75,1065.55,Credit Card,33
ORD10832,2026-01-04,CUST1418,Customer_1832,Male,54,Bengaluru,Karnataka,P009,Sneakers,Footwear,SportX,Green,XL,2,3299,10,5938.2,1129.51,UPI,21
ORD10833,2026-06-16,CUST1149,Customer_1833,Male,40,Vijayawada,Andhra Pradesh,P010,Polo Shirt,T-Shirts,StyleHub,Green,XL,2,1299,15,2208.3,554.46,Credit Card,69
ORD10834,2026-03-30,CUST1330,Customer_1834,Male,22,Hyderabad,Telangana,P018,Anarkali Dress,Dresses,Elegance,Beige,XXL,2,3299,25,4948.5,1206.15,Net Banking,54
ORD10835,2026-11-17,CUST1200,Customer_1835,Female,29,Kakinada,Andhra Pradesh,P018,Anarkali Dress,Dresses,Elegance,Grey,L,3,3299,0,9897.0,1810.54,UPI,49
ORD10836,2026-06-01,CUST1061,Customer_1836,Female,51,Bhubaneswar,Odisha,P003,Casual Shirt,Shirts,StyleHub,Yellow,XXL,5,1499,20,5996.0,889.11,Net Banking,87
ORD10837,2026-03-31,CUST1493,Customer_1837,Female,43,Hyderabad,Telangana,P003,Casual Shirt,Shirts,StyleHub,Grey,L,1,1499,30,1049.3,114.94,Debit Card,58
ORD10838,2025-07-29,CUST1388,Customer_1838,Female,49,Pune,Maharashtra,P019,Loafers,Footwear,OfficeLine,Beige,XL,2,2799,15,4758.3,507.93,Debit Card,36
ORD10839,2025-06-07,CUST1118,Customer_1839,Female,45,Delhi,Delhi,P008,Leather Jacket,Outerwear,LeatherCraft,Grey,M,5,4599,15,19545.75,2506.26,Debit Card,16
ORD10840,2026-02-03,CUST1365,Customer_1840,Male,25,Vijayawada,Andhra Pradesh,P010,Polo Shirt,T-Shirts,StyleHub,Black,XL,1,1299,0,1299.0,266.44,Net Banking,31
ORD10841,2026-06-04,CUST1576,Customer_1841,Male,39,Kakinada,Andhra Pradesh,P005,Summer Dress,Dresses,Elegance,Red,S,2,2999,5,5698.1,1554.13,Credit Card,30
ORD10842,2025-03-27,CUST1580,Customer_1842,Female,43,Jaipur,Rajasthan,P010,Polo Shirt,T-Shirts,StyleHub,Blue,L,1,1299,25,974.25,115.61,Debit Card,86
ORD10843,2025-04-14,CUST1505,Customer_1843,Male,40,Kolkata,West Bengal,P011,Cargo Pants,Trousers,UrbanWear,Beige,S,1,1799,20,1439.2,180.84,Credit Card,84
ORD10844,2026-08-25,CUST1279,Customer_1844,Male,55,Vijayawada,Andhra Pradesh,P011,Cargo Pants,Trousers,UrbanWear,Grey,XL,1,1799,20,1439.2,396.53,UPI,64
ORD10845,2026-02-19,CUST1063,Customer_1845,Female,40,Vijayawada,Andhra Pradesh,P012,Kurta,Ethnic Wear,Heritage,Green,M,2,1899,25,2848.5,887.19,Cash,30
ORD10846,2026-08-04,CUST1522,Customer_1846,Male,30,Kolkata,West Bengal,P012,Kurta,Ethnic Wear,Heritage,Green,L,3,1899,20,4557.6,1235.02,Cash,5
ORD10847,2025-12-15,CUST1102,Customer_1847,Female,53,Hyderabad,Telangana,P003,Casual Shirt,Shirts,StyleHub,Yellow,XXL,4,1499,25,4497.0,1005.21,Cash,89
ORD10848,2026-09-16,CUST1186,Customer_1848,Female,28,Bhubaneswar,Odisha,P005,Summer Dress,Dresses,Elegance,Black,M,1,2999,0,2999.0,463.38,Credit Card,58
ORD10849,2026-12-06,CUST1502,Customer_1849,Male,47,Bengaluru,Karnataka,P001,Classic T-Shirt,T-Shirts,UrbanWear,Grey,L,2,799,15,1358.3,331.74,Cash,19
ORD10850,2025-05-03,CUST1035,Customer_1850,Female,46,Visakhapatnam,Andhra Pradesh,P008,Leather Jacket,Outerwear,LeatherCraft,Green,M,5,4599,30,16096.5,2545.21,Cash,67
ORD10851,2026-08-31,CUST1028,Customer_1851,Female,36,Chennai,Tamil Nadu,P019,Loafers,Footwear,OfficeLine,White,XL,2,2799,5,5318.1,1067.62,Net Banking,57
ORD10852,2026-09-20,CUST1009,Customer_1852,Male,24,Delhi,Delhi,P002,Slim Fit Jeans,Jeans,DenimCo,Beige,L,1,2499,10,2249.1,377.74,UPI,34
ORD10853,2025-04-11,CUST1172,Customer_1853,Male,44,Kakinada,Andhra Pradesh,P020,Sweatshirt,Sportswear,UrbanWear,Grey,XL,4,1699,5,6456.2,1743.27,Credit Card,42
ORD10854,2025-05-11,CUST1582,Customer_1854,Female,27,Mumbai,Maharashtra,P008,Leather Jacket,Outerwear,LeatherCraft,Yellow,XL,1,4599,25,3449.25,1100.28,Credit Card,38
ORD10855,2025-04-09,CUST1324,Customer_1855,Male,53,Pune,Maharashtra,P017,Chinos,Trousers,OfficeLine,Grey,M,1,1899,0,1899.0,399.15,Cash,69
ORD10856,2026-01-26,CUST1571,Customer_1856,Female,38,Visakhapatnam,Andhra Pradesh,P014,Blazer,Formal Wear,OfficeLine,Grey,S,2,3499,15,5948.3,1089.51,Debit Card,71
ORD10857,2025-03-08,CUST1226,Customer_1857,Female,42,Jaipur,Rajasthan,P014,Blazer,Formal Wear,OfficeLine,Beige,XXL,5,3499,15,14870.75,3358.28,UPI,87
ORD10858,2026-03-11,CUST1342,Customer_1858,Female,24,Chennai,Tamil Nadu,P008,Leather Jacket,Outerwear,LeatherCraft,Green,S,5,4599,15,19545.75,2465.67,UPI,52
ORD10859,2025-03-11,CUST1515,Customer_1859,Male,50,Jaipur,Rajasthan,P013,Saree,Ethnic Wear,Heritage,Beige,XL,4,3999,30,11197.2,3048.14,Net Banking,5
ORD10860,2026-12-25,CUST1094,Customer_1860,Male,53,Vijayawada,Andhra Pradesh,P004,Hoodie,Outerwear,UrbanWear,Green,XL,4,2199,15,7476.6,844.16,Cash,96
ORD10861,2026-04-15,CUST1528,Customer_1861,Male,54,Jaipur,Rajasthan,P010,Polo Shirt,T-Shirts,StyleHub,Black,XXL,5,1299,15,5520.75,713.52,Cash,19
ORD10862,2025-11-05,CUST1222,Customer_1862,Male,37,Bhubaneswar,Odisha,P015,Track Pants,Sportswear,SportX,Blue,S,1,1599,15,1359.15,187.89,Credit Card,6
